listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,city,property_type,room_type,accommodates,bedrooms,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,TV,Internet,Shampoo,Suitable for Events,Washer / Dryer,Pool,Hair Dryer,Smoke Detector,Cable TV,Laptop Friendly Workspace,Cat(s),Doorman,Washer,Heating,Breakfast,Safety Card,Hot Tub,Pets live on this property,Free Parking on Premises,Dryer,Essentials,Iron,Wireless Internet,Dog(s),Pets Allowed,Buzzer/Wireless Intercom,Gym,24-Hour Check-in,Fire Extinguisher,Hangers,Elevator in Building,Other pet(s),Lock on Bedroom Door,Wheelchair Accessible,Indoor Fireplace,Smoking Allowed,Kitchen,First Aid Kit,Air Conditioning,Family/Kid Friendly,Carbon Monoxide Detector,visitors
31369191,Stylist boutique room in share apartment,27619896,2015.2.11,"Sydney, New South Wales, Australia",within an hour,100%,t,5,t,t,Bankstown,Sydney,Apartment,Private room,1,1,40.00$,100,10,10,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,[28639307]
37479221,Barra Central Park,27752766,2015.2.14,"Barra Mansa, Rio de Janeiro, Brazil",a few days or more,0%,f,4,t,t,Camorim,Rio de Janeiro,Apartment,Entire place,5,2,466.00$,100,10,10,10,10,10,10,t,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,[244179295]
15402806,Lovely room,22648742,2014.10.17,"Rome, Lazio, Italy",within a day,100%,f,3,t,t,I Centro Storico,Rome,Apartment,Private room,2,1,51.00$,96,10,9,10,10,10,10,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,"[10568411, 48440861, 138836543, 245813001, 47576711, 93064971, 268603519, 249199028, 251719257, 62437034, 13544922, 67683480, 36334649, 95220499, 62664086, 8955564, 5984114, 113286020, 255561249, 9565060, 144530256, 176590238, 195565590, 240701212, 178234717, 45126808, 167037801, 152096839, 100725737, 147862574, 41626036, 234588034, 150299751, 3848078, 169923707, 185716360, 59492004, 53614671, 20702006, 111897694, 20247513, 128082469, 6052451, 276512072, 8955564, 15819823, 129082369, 174215316, 13700122, 152469946, 98457175, 119393986, 54783465, 9578595, 114887320, 79464882, 127473511, 125219762, 125900671, 111390382, 129904029, 74642335, 141179835, 89292091, 7952802, 61917201, 143572734, 140793408, 79886306, 138904698, 24978249, 57550373, 150998286, 9178869, 14404343, 142758491, 118569475, 170008369, 202420320, 132595230, 156821941, 129229882, 194467064, 168088685, 216606048, 117828629, 62084626, 2633653, 66188332, 167876555, 65885219, 42978789, 130226833, 22813568, 185246983, 46519207, 240760677, 8241231, 255197006, 30353456, 296275225, 230870512, 80371840, 132701723, 191915847, 15006108]"
5962480,Modern comfortable 1B. GREAT VIEW!,4100838,2012.11.9,Bangkok,within an hour,100%,f,4,t,t,Ratchathewi,Bangkok,Apartment,Entire place,2,1,1200.00$,94,10,9,10,10,10,10,f,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,"[10085756, 15991078, 20953942, 23736357, 1767009, 3505227, 10119032, 9286547, 32796391, 29353157, 14649537, 42812242, 264117, 56668266, 81469383, 81469383, 81469383, 15991078, 23840859, 15991078, 30996384, 132056376, 5009068, 36478430, 149499298]"
17952278,"Bright Home in Rome, shadow of the Vatican",123184082,2017.3.29,"Rome, Lazio, Italy",within a day,100%,f,1,t,t,XIII Aurelia,Rome,Apartment,Entire place,5,1,75.00$,97,10,10,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,"[2494056, 123923547, 171483963, 99214837, 264761779, 204353419, 29416673, 67147883, 84243316, 65365572, 19644752, 183074987, 133789234, 68356168, 1844262, 49843561, 76365630, 38219959, 10351434, 74387257, 100215318, 4862180, 5709303, 15612810, 22451937, 16245948, 12024318, 134898123, 4436928, 150316554, 75260922, 59906259, 22111897, 86539679, 51270327, 10729754, 20538694, 201176479, 66499717]"
17898997,Two bedrooms apartment near Coliseum,5494970,2013.3.17,"Rome, Lazio, Italy",a few days or more,0%,f,6,t,f,I Centro Storico,Rome,Apartment,Entire place,5,2,110.00$,92,9,9,10,10,10,10,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,"[44544712, 33029687, 124585570, 242959043, 78128967, 56906646]"
29309841,Habitacion privada cercana a WTC/Pepsi Center CDMX,220799117,2018.10.15,"Mexico City, Mexico City, Mexico",a few days or more,0%,t,1,t,t,Benito Juarez,Mexico City,Apartment,Private room,1,1,410.00$,98,10,10,10,10,10,10,t,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,"[94985966, 336957271, 168929715, 302535592, 127255873, 197549447, 339675369, 238607304, 246440300, 124088781, 219714476, 26056497, 163590518, 185904589, 288861121, 240000545, 124655111, 194567336, 59994502, 228742667, 193562487, 273857496, 115023936, 81452682, 193562487, 198679171, 80219536, 277198367, 129468708, 219714476, 192502650, 175470764, 103172246, 181805157, 280629221, 282082201, 291165445]"
10545456,Apartamento na Barra da Tijuca,31417990,2015.4.17,"Belo Horizonte, State of Minas Gerais, Brazil",within a day,67%,f,1,t,t,Barra da Tijuca,Rio de Janeiro,Condominium,Entire place,6,2,250.00$,94,10,9,10,10,8,9,f,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,"[166428983, 104366930, 303879457, 159769892, 166015495, 57566226, 123264006]"
34581521,Seafront Living,29047749,2015.3.9,"Cape Town, Western Cape, South Africa",within an hour,92%,f,17,t,t,Ward 83,Cape Town,Apartment,Entire place,4,2,964.00$,95,10,10,10,9,10,9,f,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"[228221482, 311055515, 9673799, 171920087]"
35502573,Ivy studio unit with beautiful views,109924435,2017.1.5,"Cape Town, Western Cape, South Africa",within an hour,100%,f,7,t,t,Ward 70,Cape Town,Apartment,Private room,2,1,700.00$,100,10,10,10,10,10,10,t,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[217728783]
40052132,Appartement saint lazare proche haussman,70290889,2016.5.4,"Paris, Ile-de-France, France",within a day,50%,f,2,t,t,Opera,Paris,Apartment,Entire place,4,1,35.00$,69,10,6,8,8,10,7,f,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[50441628, 33424218, 250475313, 324946492, 167592623, 308263855, 261710121, 186817006, 328866479, 9500654, 226478267]"
10698392,Brand new! 100 mt from Colosseum,37756689,2015.7.7,"Rome, Lazio, Italy",a few days or more,0%,f,2,t,t,I Centro Storico,Rome,Apartment,Entire place,4,2,87.00$,95,10,9,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,"[4993256, 17403661, 8885506, 128305800, 151809111, 250374756, 248701412, 261336414, 118181248, 173284414, 33507191, 155305796, 28366109, 236430793, 75972127, 8167808, 188045475, 13848257, 71976238, 106194671, 193545387, 170409128, 28760214, 111382279, 35834155, 2574516, 3327742, 5293446, 78781878, 10304892, 112542652, 206083412, 117191502, 21697985, 63846535, 33755256, 32405566, 166613258, 6027041, 121922257, 95998095, 78572289, 66519586, 114348037, 6244464, 21394165, 5331472, 30393978, 58654765, 139371436, 144619642, 12873278, 55279415, 54904417, 14584400, 13311357, 58748042, 48578412, 58595254, 54753946, 13499048, 28332693, 8128460, 67000930, 45188707, 60773947, 35467775, 53358092, 20705968, 57442312, 59170496, 59336300, 53511390, 18848525, 55825191, 70750008, 39322947, 53701601, 54375846, 24265028, 49552138, 39853620, 64982286, 31168478, 74811658, 21725737, 72869596, 96850895, 69989637, 25230558, 55496975, 25859804, 110842945, 123404827, 31039230, 34103106, 116145321, 78958428, 62264450, 84538705, 63515909, 82232, 139620835, 92288158, 44114832, 138167822, 70573795, 31060526, 39487245, 3693424, 120390502, 160267911, 117462802, 94041534, 29358888, 177910613, 107741257, 191377255, 63764936, 151123876, 224284119, 15144443, 240987425, 24295630, 122034993, 291651566, 304669218, 7608170, 323418920]"
30347494,Chambre spacieuse et lumineuse avec balcon,92875905,2016.8.31,"Paris, Ile-de-France, France",within a few hours,90%,t,1,t,t,Reuilly,Paris,Apartment,Private room,3,1,35.00$,97,10,10,10,10,10,10,f,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,"[175882656, 218985063, 261166373, 239395156, 159467782, 120471982, 100316275, 263434641, 23867734, 205656357, 259659498, 26500793, 243854044, 88676656, 15630134, 218658756, 253944037, 84254969, 15772111, 34008494, 33497345, 6765015, 262032272, 39351708, 61444223, 215651881, 90663380, 17671443, 121085754, 6249690, 203010398, 68809365, 277104450, 20033446, 122595426, 47187285, 88308547, 115124915, 181618136, 153295662, 27900489, 15212839, 153811195, 91576317, 14267930, 143926482, 38050420, 6688249, 197061330, 30298447, 40606190, 266551694, 95484262, 250365234, 223292509, 223292509, 4514867, 89177051, 3278266, 67359435, 48250413, 38381716, 227836575, 252517231, 185599529, 143152509, 256474093, 296610933, 5350336, 292095336, 256994397, 60081579, 222440471, 14899964, 70166224, 309124976, 14690069, 142461532, 88618, 7582759, 77526646, 867090, 309740093, 125511995, 37555142, 66073387, 236383253, 294220808, 45750567, 202457186, 58343931, 92716608, 163215780, 11650963, 71055322, 57132617, 12820105, 56533884, 337010643, 334777249, 335587185, 60232085, 240456733, 5088313, 7582759, 167758058, 24250426, 114981622, 22394295, 355011884, 29082613, 7177670, 27272981, 311344450, 52044554, 359799876, 173474478, 222977690, 258748326, 177545677, 309701412, 221215814, 238672008, 70274341, 11358008, 48970829, 42396355, 47049672, 366087290, 66373020, 72364220, 168851168, 8984851, 171116309, 19690890, 368677979, 8277595, 186024441, 45074563]"
2101616,Ocean and Ipanema Beach View!! Pool!!,10716263,2013.12.19,"Wainiha, Hawaii, United States",within an hour,100%,t,12,t,t,Ipanema,Rio de Janeiro,Apartment,Entire place,4,1,270.00$,95,10,10,10,10,10,10,f,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,"[3315466, 745086, 78492227, 193169503, 115897389, 19699498, 109847716, 4882138, 15028014, 72688870, 16728453, 251295596, 266329, 161433071, 23355816, 60620837, 54664780, 142496381, 239145399, 89378781, 82516145, 4969298, 39698951, 115474252, 246093746, 248525865, 120443441, 74371364, 133597500, 11612994, 116581782, 105793772, 280175205, 20445281, 105622536, 4602152, 12811353, 377307251, 15753038, 18469941, 14192511, 10618077, 215440277, 81551468, 35863186, 12400862, 51008387, 16904209, 92178694, 122709576, 331093752, 137328862, 168635328, 27424941, 20445281, 10743894, 4024415, 11005625, 20455866, 22327009, 2228588, 17377620, 16342974, 9936821, 24766796, 22997139, 20917726, 26435729, 29890152, 36131546, 27408759, 20393393, 27408759, 38225747, 25359584, 6148283, 11210921, 2809626, 1688131, 16009509, 7416473, 45575473, 19183468, 14829775, 3750228, 44962032, 12189811, 1006939, 6467439, 11586483, 337492, 166588, 48362972, 8764758, 27700681, 20227178, 53346647, 27700681, 29654762, 34846959, 54787909, 18724498, 59994334, 38844846, 6605783, 49537357, 24559180, 9698475, 54550580, 52503, 55183229, 49109945, 67495142, 13571883, 6056121, 55963396, 50511686, 59906573, 77273029, 40499673, 3320352, 60199481, 915752, 22166498, 9699488, 70224324, 34095372, 13151, 71028100, 76680559, 73184980, 90297775, 19183758, 84989009, 436191, 66428274, 12935477, 368205, 7987035, 16869250, 44151509, 69907751, 73768394, 99043450, 63178620, 2828021, 19857984, 10014861, 7897176, 88024491, 521728, 13712114, 45757196, 7648413, 116823066, 113713402, 5901977, 47444766, 2908860, 22657074, 121757670, 6289090, 5454549, 11869256, 112861438, 119398859, 7826998, 106424762, 82132486, 146886276, 936911, 124893179, 130784709, 33076122, 60082615, 123080374, 115064543, 74879334, 20222349, 38820512, 6926502, 139638979, 47346857, 28582360, 39151649, 20574401, 9497771, 4315568, 18036272, 65116170, 3077051, 16646448, 192798189, 2814694, 24765281, 149766263, 180363693, 34604029, 90599091, 9621065, 3315466, 167540933, 145685928, 186077465, 11947199, 114874355, 94058002, 38038325, 21466131, 90491323, 240265429, 12098914, 150206932, 25767594, 52263026, 369986145, 9553885, 65231895]"
6891769,"""InCapeTown"" Petite Designer Studio",15535180,2014.5.14,"Cape Town, Western Cape, South Africa",within an hour,95%,t,5,t,t,Ward 77,Cape Town,Condominium,Entire place,2,1,680.00$,94,10,10,9,10,10,10,f,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"[298813737, 301651338, 243810767, 26580732, 157176858, 152575146, 147930817, 86691214, 114197471, 148677077, 27119665, 219713682, 175574683, 19996087, 68372599, 156333570, 167125839, 119975397, 103123032, 11892550, 58816452, 4037092, 103917561, 155928918, 129373691, 4353295, 142765416, 45506408, 73225231, 59757976, 256025166, 113968522, 229050743, 213656169, 23812079, 34598892, 45447930, 70955751, 91245552, 257119384, 91001176, 37453683, 31042366, 217358918, 113488017, 164447361, 111326457, 37559261, 90130327, 11125525, 52464478, 161099092, 100205784, 222146251, 202570586, 188457133, 125311046, 187855784, 17888362, 58981150, 323348156, 4698267, 132839930, 217287334, 13794655, 223990438, 166833387, 10335948, 196834104, 63845636, 94834641, 24227552, 18267778, 145660145, 49243607, 1881287, 120074059, 106253164, 29121576, 146102264, 108143025, 1765722, 153152438, 99027870, 96256662, 156749202, 64406542, 3598260, 9466925, 37700401, 30887703, 38046596, 35856875, 43332567, 9568878, 18788733, 8625966, 37111531, 33439114, 44460047, 7828168, 13001419, 41337241, 7283857, 10320243, 37762368, 36461146, 22789746, 47347004, 81049828, 22387692, 33760227, 29083693, 82335714, 29901692, 52033417, 17094475, 98117716, 29746093, 10519968, 15572530, 63076094, 12308425, 4139147, 48934134, 28913618, 2588831, 259328, 7381725, 27372149, 33642837, 54341080, 66198774, 23021350, 39087559, 6451324, 6353841, 28919044, 16293584, 12208713, 89258273, 25978109, 96410664, 75874507, 127210053, 30484365, 14953647, 129955590, 81700806, 442540, 27884039, 26956031, 13399416, 14273212, 93341470, 17933471, 63714904, 53223625, 19222186, 65694998, 47298799, 34547513, 118854243, 128412841, 17005053, 155534930, 43084717, 18748120, 17638146, 8809933, 38895439, 65813673, 5847611, 27224032, 17204783, 106520477, 41296410, 130732991, 55131312, 442540, 61329346, 4201369, 131506456, 146672082, 65604767, 79551268, 16146056, 166735978, 11265822, 102882998, 37669191, 98652238, 20400923, 177102393, 25824880, 56311456, 64501883, 46781811, 210762406, 179492031, 6863628, 222831406, 11358532, 162049113, 29369038, 142975771, 9574330, 132283132, 56719077, 12972493, 221541386, 24963940, 16798072, 236579167, 45792806, 156606574, 72748923, 97235404, 53671902, 225539511, 15119133, 107355890, 361035403, 327254566, 16629385, 137349850, 109798315, 150968588, 149403240, 37081476, 378205517, 33549465, 275845135, 328030204, 33209136]"
40555146,Istanbul Bosphorus Villa Gorgeous Sea View,41513336,2015.8.15,"Ankara, Ankara, Turkey",within an hour,100%,t,16,t,t,Sariyer,Istanbul,House,Entire place,7,4,1100.00$,80,8,10,10,10,10,9,f,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"[290450075, 312294125, 165230700]"
40359848,Stylish 1 Bedroom Apartment in the heart of Bronte,8945870,2013.9.20,"Buenos Aires, Buenos Aires, Argentina",a few days or more,0%,f,2,t,t,Waverley,Sydney,Apartment,Entire place,3,1,200.00$,100,10,8,10,10,10,10,t,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[35791505]
33831399,Aconchego de Copa,255431632,2019.4.12,BR,within an hour,100%,t,1,t,f,Copacabana,Rio de Janeiro,Apartment,Entire place,4,1,124.00$,99,10,10,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,"[526156, 152581851, 328416599, 20706588, 200180695, 338771232, 174726919, 10179338, 30708561, 366307021, 138850234, 190188891, 135123004, 240260453, 119756454]"
41235999,"Pigalle ,Montmartre, place clichy",202672896,2018.7.16,"Paris, Ile-de-France, France",a few days or more,10%,f,2,t,t,Batignolles-Monceau,Paris,Apartment,Entire place,2,0,65.00$,100,10,10,10,10,10,10,f,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"[69021615, 56872665, 168298844, 325705995, 276928889]"
27221606,"Modern, Light & Luxurious City-Centre Apartment",140607520,2017.7.15,"Cape Town, Western Cape, South Africa",within a day,100%,t,2,t,t,Ward 115,Cape Town,Apartment,Entire place,2,1,1500.00$,98,10,10,10,10,9,10,t,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,"[6450792, 27867979, 65844827, 250821196, 318301255, 235168384, 108073067, 9669436, 9534755, 178214068, 303307731, 33250070, 1186204, 100905106, 235836096, 1478585, 3434848, 308412708, 311330242, 110592453, 143108929, 242327832, 25318010, 315536834, 10432202, 74342585, 150101677, 279655430, 116574225, 69978993, 308374558, 43687739, 223316067, 221173959, 106089937, 340138287, 209485502, 27856121, 122822975, 114364494, 275274594, 2373030, 301230777, 71836232, 58213522, 161131849, 29872428, 236312281, 82907709, 298309601, 53419232, 298959845, 51486459, 130051525, 175602917, 257886986, 205945633, 206471504, 207528955, 83073895, 5514875, 160842652, 213075506, 44397650, 136251840, 130917807, 209207296, 213286290, 215244787, 15331576, 219507929, 15013993, 423240, 3302657, 95011571, 205035227, 236815617, 261478639, 158518313]"
36875226,___§___³___ª__â¦___ª___¹ ______â° ___£___­___¶___§__â_ ___§__â____·___¨_______¹___©,260665909,2019.5.8,TR,within a few hours,90%,f,31,t,t,Basaksehir,Istanbul,Apartment,Entire place,8,2,297.00$,80,8,8,8,9,6,7,f,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,"[27864283, 322216131, 128689224]"
30098855,HUGE Bright & Sunny 2bed2bath Parking WIFI/Netflix,65334723,2016.4.1,"Sydney, New South Wales, Australia",within a day,100%,t,5,t,t,Hurstville,Sydney,Apartment,Entire place,6,2,150.00$,99,10,10,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,"[53633809, 219907856, 150273447, 120997258, 255666775, 16569583, 46922086, 285099469, 12487511, 69722917, 241194730, 298560968, 47588922, 10382679, 177565303, 191349553, 150774591, 23353526, 251448604, 105637910, 158096748, 105637910, 195157032, 46922086, 23915269, 29015905, 183422373, 52389527, 238232339, 207110809, 27014224, 34455435, 23915269, 179320045, 245238447, 245238447, 226288352, 59833254, 120306177, 120258779, 141949476, 63179762]"
25054087,"Chic Art Deco Bondi Pad - Beaches, Shops, City",80614153,2016.6.29,"New South Wales, Australia",within a few hours,83%,f,1,t,t,Woollahra,Sydney,Apartment,Entire place,4,2,259.00$,95,10,9,10,10,9,9,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"[99225035, 125104306, 41612145, 244407065, 49591779, 5673369, 218890325, 39328688, 101074930, 48514708, 141985518, 13923263, 128757147, 196127811, 139531891, 98412646, 116768635, 204719768, 120149173, 193646226, 211000724, 220966272, 24302970]"
35129456,Convenient private room next to UNSW / Junction,80811654,2016.6.29,"New South Wales, Australia",within an hour,100%,f,7,t,t,Randwick,Sydney,House,Private room,1,1,37.00$,100,10,9,10,10,10,10,f,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"[95500894, 14390221, 102779427]"
44472153,"Suite Doble, casa en Coyoacan ideal para fotos IG!",22758914,2014.10.20,"Mexico City, Mexico City, Mexico",within an hour,100%,f,151,t,t,Coyoacan,Mexico City,House,Private room,4,1,891.00$,98,10,10,10,10,10,10,t,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,"[33497103, 12340400, 201857105, 203845494, 26421864, 89582601, 245794927, 145616935, 83778650, 205398900, 274308930, 348752620, 210647233, 316458072, 63438916, 212550754, 3968303, 213581428, 321288799, 126505457, 81751322, 77712443, 319017213, 109683714, 83814715, 30725052, 316458072, 217236514, 310878727, 80378297, 348430708, 348430708]"
27366036,"RIO DE JANEIRO , LEBLON BEACH , FULL OF COLORS",240289,2010.9.20,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,100%,f,6,t,t,Leblon,Rio de Janeiro,Apartment,Entire place,4,1,301.00$,73,8,8,9,9,10,7,f,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"[24721883, 134001152, 22503068]"
42488260,Luxurious Terrace at the Heart of Istanbul TAKSIM2,271733266,2019.6.27,"Istanbul, Istanbul, Turkey",within an hour,100%,f,6,t,t,Beyoglu,Istanbul,Apartment,Entire place,4,1,400.00$,100,10,10,10,10,10,10,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,"[340536339, 341145467, 341642097]"
32570893,"Exposed brick, fireplaces, & you!",13733669,2014.3.31,"New York, New York, United States",within an hour,100%,f,2,t,t,Harlem,New York,Apartment,Private room,1,1,42.00$,93,9,9,10,10,9,9,f,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,"[77330137, 46792050, 255586214, 125181907, 202306512, 194433451, 52564550, 55959709, 135071274, 177524589]"
12972292,Private Room for two guests in Cozy apartment,68139551,2016.4.20,"New York, New York, United States",within a few hours,100%,f,2,t,f,Maspeth,New York,House,Private room,2,1,59.00$,90,9,9,9,9,9,9,f,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,"[173902078, 302622017, 282603974, 176630146, 107203939, 299720542, 91927912, 174493032, 46929025, 103145967, 138241534, 192212605, 44448938, 24672983, 259602015, 129116300, 220713487, 214333550, 256015259, 17807690, 70946228, 34805784, 90795798, 38666455, 87974638, 740119, 328575, 101394293, 101589022, 107289514, 27725701, 32227491, 131177850, 41555739, 123574624, 96775142, 34555780, 135950028, 67790634, 124599996, 136230317, 127060568, 138593325, 45183171, 41577975, 102796556, 151119061, 42635503, 155853962, 105526480, 158868623, 161508988, 48016670, 122955257, 186600503, 17958964, 104213730, 192726137, 141913774, 1458433, 187882684, 71173315, 23108102, 91752817, 29687599, 27594944, 216288535, 224763744, 225751081, 130478040, 245190253, 69050286, 282841372]"
31812027,Premier Room with Garden View,120222263,2017.3.11,"Istanbul, Istanbul, Turkey",within an hour,100%,f,9,t,t,Beyoglu,Istanbul,Other,Private room,3,1,461.00$,100,10,10,10,10,10,10,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,[15659036]
43709755,Sweet Appartment,349154077,2020.6.8,"Paris, Ile-de-France, France",a few days or more,0%,t,1,t,t,Enclos-St-Laurent,Paris,Condominium,Entire place,3,1,60.00$,100,10,10,10,10,10,10,f,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[7354656, 206192099, 303477036, 352493749, 268597764, 237597499]"
1835367,"Washer/Dryer, Marble Bath near Subways, High Line",7245581,2013.7.2,"New York, New York, United States",within an hour,100%,f,21,t,t,Chelsea,New York,Apartment,Entire place,2,0,63.00$,87,9,9,9,9,9,8,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,"[271883883, 216831496, 11866857, 7520602, 8110855, 3756306, 10747302, 39321511, 3058394, 56829038, 78200522, 85958666, 6571193, 113113609, 58315336]"
40651990,peaceful home,315102142,2019.12.6,"Istanbul, Istanbul, Turkey",within an hour,83%,f,8,t,t,Basaksehir,Istanbul,Condominium,Entire place,5,1,250.00$,80,7,10,8,6,9,7,f,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,"[166756377, 264113383]"
24741080,"Modern Warm near BTS BANGNA, BITEC,24hrs Mini mart",177833710,2018.3.11,"Bangkok, Thailand",within an hour,100%,t,5,t,t,Bang Na,Bangkok,Condominium,Entire place,2,1,555.00$,99,10,10,10,10,9,10,t,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,"[84442534, 171914502, 243418080, 309837562, 179412526, 13623863, 43315560, 19481836, 50363017, 338058725, 153072410, 140568578, 321372176, 315270533, 130953556, 50363017, 229992544, 186404503, 120054862, 190690891, 196496413, 29149722, 131011876, 209164943, 248948503, 188228314, 67901237]"
